,ano,cod_micror,nome_micro,ranking_idh,idh,ranking_renda,idh_renda,ranking_educacao,idh_educacao,ranking_longev,idh_longevidade,lat,long
93,2000,35031,Moji Mirim,516.1428571428571,0.6667142857142857,438.14285714285717,0.7055714285714286,678.0,0.5258571428571429,630.7142857142857,0.8017142857142858,-22.453517842307004,-47.003854647964594
94,2000,35032,Campinas,370.125,0.6885624999999999,324.25,0.7338749999999999,513.8125,0.5515,518.8125,0.809625,-22.817802930663273,-47.17303983053197
95,2000,35033,Amparo,710.375,0.65825,529.375,0.709125,937.75,0.5022500000000001,734.5,0.804375,-22.692736488746082,-46.71315529406982
96,2000,35034,Dracena,853.7,0.6445000000000001,1629.1,0.6424,612.7,0.5343000000000001,1297.3,0.7834999999999999,-21.38980932292343,-51.66124265694786
97,2000,35035,Adamantina,843.9285714285714,0.6437857142857144,1804.4285714285713,0.6325714285714286,513.0,0.545142857142857,1379.2142857142858,0.7765714285714286,-21.706114739408626,-50.997687816078276
98,2000,35036,Presidente Prudente,836.5333333333333,0.6443000000000001,1633.5333333333333,0.6424333333333335,567.7,0.5366000000000001,1326.4666666666667,0.7779333333333331,-22.15951232678118,-51.60014152025931
99,2000,35037,Tupã,1004.7142857142857,0.6321428571428571,1566.857142857143,0.6438571428571428,853.5714285714286,0.5002857142857142,1124.2857142857142,0.7852857142857143,-21.908422549296027,-50.56244362660368
100,2000,35038,Marília,919.7692307692307,0.6432307692307693,1204.3076923076924,0.6624615384615384,808.0,0.5236923076923077,1558.6153846153845,0.7718461538461538,-22.239588412690985,-49.93117196876107
101,2000,35039,Assis,654.7647058823529,0.6566470588235295,1208.3529411764705,0.6637647058823529,508.5882352941176,0.5504705882352942,1351.0,0.778235294117647,-22.644070530230653,-50.554982376993316
102,2000,35040,Ourinhos,1316.888888888889,0.6143333333333333,1505.1666666666667,0.6475000000000001,1289.0,0.4668333333333334,1567.4444444444443,0.7708333333333335,-23.037260331696643,-49.55024191761814
103,2000,35041,Itapeva,2203.4166666666665,0.5645833333333333,2280.5,0.6099166666666667,2087.6666666666665,0.40208333333333335,2546.6666666666665,0.7389166666666666,-23.831751029008498,-49.097392793053025
104,2000,35042,Itapetininga,1519.4,0.6034,1343.2,0.6552,1605.6,0.441,1775.8,0.764,-23.5874047519511,-48.14687395611266
105,2000,35043,Tatuí,940.5555555555555,0.6387777777777778,976.2222222222222,0.6778888888888889,1108.888888888889,0.48433333333333334,745.6666666666666,0.7984444444444444,-23.20919369113747,-47.93478346124869
106,2000,35044,Capão Bonito,2591.3,0.5399999999999998,2947.5,0.5732999999999999,2390.2,0.3796999999999999,2771.6,0.7308999999999999,-24.436682107357313,-48.82553184406605
107,2000,35045,Piedade,1632.8,0.5965999999999999,1247.0,0.6574,1805.8,0.42380000000000007,1749.4,0.7652,-23.78340442146321,-47.63994688093342
108,2000,35046,Sorocaba,760.5333333333333,0.6512666666666668,677.4666666666667,0.6928666666666666,825.2666666666667,0.5124666666666667,1236.5333333333333,0.7818,-23.419356979584336,-47.38480217731661
109,2000,35047,Jundiaí,367.0,0.679,327.4,0.7242,581.4,0.5347999999999999,434.4,0.8102,-23.153892997282497,-46.99957726059963
110,2000,35048,Bragança Paulista,1177.909090909091,0.6245454545454545,626.7272727272727,0.6979090909090909,1549.6363636363637,0.4472727272727273,1122.5454545454545,0.7856363636363636,-23.07684516092254,-46.65277105554065
111,2000,35049,Campos do Jordão,1179.0,0.62075,784.0,0.684,1443.75,0.4505,1348.25,0.77725,-22.80351507165815,-45.73581375893063
112,2000,35050,São José dos Campos,329.75,0.69075,353.5,0.71925,361.375,0.574,678.875,0.80125,-23.12233558238964,-45.771093914839824
113,2000,35051,Guaratinguetá,709.2727272727273,0.6570909090909092,1152.3636363636363,0.6667272727272727,533.3636363636364,0.5460909090909091,1274.8181818181818,0.7803636363636364,-22.68437861168729,-45.08250528070709
114,2000,35052,Bananal,1513.4,0.6028,1708.8,0.6364000000000001,1530.8,0.4438,1319.8,0.7784,-22.67227610049138,-44.5934760133887
115,2000,35053,Paraibuna/Paraitinga,2017.7142857142858,0.5740000000000001,1945.4285714285713,0.6257142857142857,2234.0,0.39157142857142857,1413.4285714285713,0.7797142857142857,-23.223683993586942,-45.288820241147974
116,2000,35054,Caraguatatuba,530.5,0.6597500000000001,312.75,0.71,708.0,0.5122500000000001,986.75,0.7902500000000001,-23.70174000146449,-45.36054853878093
117,2000,35055,Registro,1539.3333333333333,0.6015,1662.1666666666667,0.6379166666666667,1517.0,0.4489999999999999,1749.3333333333333,0.7645000000000001,-24.52553780210545,-47.778939499096275
118,2000,35056,Itanhaém,1055.2,0.6275999999999999,835.6,0.6784,996.8,0.48839999999999995,2314.8,0.7468,-24.2054121867661,-46.93788277175216
119,2000,35057,Osasco,598.375,0.6625000000000001,581.875,0.716625,663.5,0.5206250000000001,1266.5,0.7803749999999999,-23.486765724961188,-46.87716568332121
120,2000,35058,Franco da Rocha,905.5,0.6420000000000001,922.25,0.68425,971.0,0.49499999999999994,1199.0,0.78325,-23.33245117285751,-46.60433294830976
121,2000,35059,Guarulhos,546.3333333333334,0.6586666666666666,421.3333333333333,0.7033333333333333,689.3333333333334,0.5166666666666666,1008.6666666666666,0.7876666666666668,-23.33819233321965,-46.275071624272734
122,2000,35060,Itapecerica da Serra,844.125,0.643,690.75,0.6917500000000001,957.5,0.492625,1255.375,0.7809999999999999,-23.75944456246486,-46.93071466677127
123,2000,35061,São Paulo,259.75,0.7127499999999999,415.375,0.744125,206.75,0.610625,888.75,0.7983750000000001,-23.796893351190477,-46.65434144727847
124,2000,35062,Mogi das Cruzes,806.125,0.6466249999999999,855.0,0.6811250000000001,763.75,0.5185000000000001,1646.375,0.7683750000000001,-23.515251289514335,-46.20498102661074
125,2000,35063,Santos,516.6666666666666,0.6773333333333333,329.1666666666667,0.7278333333333332,590.6666666666666,0.5488333333333334,1253.6666666666667,0.7813333333333334,-23.905947325,-46.27899966733404
126,2010,35001,Jales,824.3478260869565,0.741,1415.2608695652175,0.7075217391304346,513.1739130434783,0.6936086956521738,1704.695652173913,0.8299130434782609,-20.225734949339383,-50.846655161320214
127,2010,35002,Fernandópolis,680.1818181818181,0.7474545454545454,1358.7272727272727,0.7098181818181818,373.0,0.7037272727272726,1490.5454545454545,0.8367272727272728,-20.09685070774751,-50.25580728314751
128,2010,35003,Votuporanga,1024.7777777777778,0.733111111111111,1344.0,0.7108888888888889,832.8888888888889,0.6701111111111112,1774.2222222222222,0.8284444444444445,-20.287609720080564,-49.857935011158354
129,2010,35004,São José do Rio Preto,852.0689655172414,0.7397931034482759,1107.6896551724137,0.7206206896551726,787.6896551724138,0.6715517241379308,1373.0,0.8378275862068968,-20.747164822262835,-49.387042619979574
130,2010,35005,Catanduva,830.9230769230769,0.7397692307692307,923.8461538461538,0.7269999999999999,771.6153846153846,0.6702307692307693,1620.2307692307693,0.8311538461538461,-21.087423165315577,-48.90544375530454
131,2010,35006,Auriflama,757.0,0.743,1320.111111111111,0.7108888888888889,436.0,0.7056666666666666,2221.6666666666665,0.8186666666666667,-20.68655257542289,-50.357238714677806
132,2010,35007,Nhandeara,504.1111111111111,0.7562222222222222,816.4444444444445,0.7339999999999999,408.44444444444446,0.7044444444444444,1340.0,0.8380000000000001,-20.785682091563128,-49.84912412849128
133,2010,35008,Novo Horizonte,784.1666666666666,0.7406666666666667,1001.1666666666666,0.7234999999999999,824.3333333333334,0.6653333333333334,1041.6666666666667,0.8448333333333333,-21.4057581126813,-49.353861490519215
134,2010,35009,Barretos,695.3333333333334,0.7520000000000001,1073.3333333333333,0.7236666666666666,461.3333333333333,0.699,1365.6666666666667,0.8406666666666668,-20.537651136616667,-48.61516190974029
135,2010,35010,São Joaquim da Barra,690.4444444444445,0.7473333333333333,827.1111111111111,0.733111111111111,812.4444444444445,0.6703333333333332,837.1111111111111,0.8506666666666667,-20.425783791663733,-48.06410887756407
136,2010,35011,Ituverava,712.2,0.7451999999999999,608.6,0.7505999999999999,919.4,0.6587999999999999,1313.4,0.8375999999999999,-20.23981011861089,-47.80530144057534
137,2010,35012,Franca,1322.9,0.7218,1663.1,0.6980999999999999,1062.4,0.6551000000000001,1964.3,0.8238,-20.357958685757296,-47.4342412596671
138,2010,35013,Jaboticabal,602.5294117647059,0.7512352941176471,820.8823529411765,0.7320588235294117,496.1764705882353,0.6929999999999998,1429.1764705882354,0.8357647058823529,-21.155584987634374,-48.44885120443689
139,2010,35014,Ribeirão Preto,737.25,0.745875,818.25,0.7351874999999999,811.375,0.6690625000000001,1117.6875,0.8441874999999999,-21.2382935965104,-47.814453710240294
140,2010,35015,Batatais,1057.0,0.7305,1337.5,0.7123333333333334,1038.8333333333333,0.6526666666666667,1274.3333333333333,0.839,-21.142893746538167,-47.336745090853775
141,2010,35016,Andradina,831.5454545454545,0.7440909090909091,1316.3636363636363,0.7148181818181819,583.8181818181819,0.6892727272727274,1502.0,0.8371818181818181,-20.858937483458558,-51.308028451134994
142,2010,35017,Araçatuba,738.4285714285714,0.7455714285714287,1205.2857142857142,0.718,482.57142857142856,0.6965714285714286,1697.4285714285713,0.8294285714285714,-21.095629025409597,-50.54065079922788
143,2010,35018,Birigui,979.8333333333334,0.7349999999999999,1379.111111111111,0.7089444444444445,809.3888888888889,0.6744444444444444,1612.5,0.8320555555555555,-21.287573674617878,-50.177674346061025
144,2010,35019,Lins,910.375,0.7373749999999999,1510.75,0.704375,627.375,0.679625,1371.25,0.8384999999999999,-21.70019063646799,-49.75394932931915
145,2010,35020,Bauru,1074.2857142857142,0.7320476190476191,1386.142857142857,0.7108095238095238,927.0952380952381,0.6638095238095237,1555.857142857143,0.8326666666666669,-22.22329321292618,-49.14281890929554
146,2010,35021,Jaú,764.3333333333334,0.7444166666666666,856.6666666666666,0.7315,858.0,0.66575,997.1666666666666,0.8480833333333333,-22.304754092095944,-48.61592361081602
147,2010,35022,Avaré,1406.375,0.7185,1574.375,0.7022499999999999,1422.375,0.63275,1403.125,0.836375,-23.209900198237452,-49.00800890266082
148,2010,35023,Botucatu,1082.5714285714287,0.7334285714285713,1230.857142857143,0.7185714285714286,962.1428571428571,0.6614285714285714,1745.2857142857142,0.8305714285714286,-22.93941931500903,-48.34057541507896
149,2010,35024,Araraquara,930.0666666666667,0.7387333333333334,1353.0,0.7123333333333334,732.4,0.6787333333333333,1534.4666666666667,0.8347333333333331,-21.68010000550743,-48.67231248188738
150,2010,35025,São Carlos,840.1666666666666,0.7453333333333334,943.0,0.7306666666666667,782.5,0.677,1451.8333333333333,0.8375,-21.99955595399425,-47.89766701940417
151,2010,35026,Rio Claro,601.8333333333334,0.7530000000000001,672.3333333333334,0.7401666666666666,594.3333333333334,0.6888333333333333,1332.8333333333333,0.838,-22.31382668012417,-47.780637412967614
152,2010,35027,Limeira,514.25,0.7586250000000001,608.875,0.7501249999999999,642.625,0.68275,671.75,0.854125,-22.517158285387527,-47.358657032626496
153,2010,35028,Piracicaba,630.6666666666666,0.75825,638.3333333333334,0.7503333333333333,726.1666666666666,0.6864166666666667,1031.8333333333333,0.8481666666666666,-22.743464399862404,-47.75432639118771
154,2010,35029,Pirassununga,774.5,0.74875,685.5,0.7434999999999999,908.5,0.66825,1183.25,0.846,-21.94641942377429,-47.26207998149345
155,2010,35030,São João da Boa Vista,795.3571428571429,0.7454285714285716,954.5714285714286,0.7285714285714285,881.7857142857143,0.6672857142857141,841.6428571428571,0.8523571428571428,-21.745732177737615,-46.84019905077056
156,2010,35031,Moji Mirim,679.0,0.749,715.2857142857143,0.7365714285714285,701.2857142857143,0.6804285714285713,1324.7142857142858,0.8397142857142856,-22.453517842307004,-47.003854647964594
157,2010,35032,Campinas,299.75,0.7792500000000001,402.4375,0.773875,378.125,0.7119999999999999,522.0,0.8601249999999999,-22.817802930663273,-47.17303983053197
158,2010,35033,Amparo,852.0,0.741125,887.125,0.7322500000000001,935.5,0.659375,1226.75,0.8430000000000001,-22.692736488746082,-46.71315529406982
159,2010,35034,Dracena,922.8,0.7371000000000001,1280.6,0.7133,743.7,0.6749,1539.1,0.8332999999999998,-21.38980932292343,-51.66124265694786
160,2010,35035,Adamantina,1025.9285714285713,0.7332142857142856,1626.142857142857,0.7004999999999999,749.5,0.6768571428571429,1538.5,0.8326428571428572,-21.706114739408626,-50.997687816078276
161,2010,35036,Presidente Prudente,919.4,0.7376666666666665,1711.1666666666667,0.6970333333333333,507.76666666666665,0.6939000000000001,1669.5333333333333,0.8305666666666667,-22.15951232678118,-51.60014152025931
162,2010,35037,Tupã,922.2857142857143,0.7358571428571429,1796.7142857142858,0.6947142857142857,446.42857142857144,0.6932857142857143,1792.857142857143,0.8281428571428571,-21.908422549296027,-50.56244362660368
163,2010,35038,Marília,906.3076923076923,0.7410769230769231,1383.7692307692307,0.7096923076923077,650.5384615384615,0.6903846153846155,1596.8461538461538,0.8317692307692308,-22.239588412690985,-49.93117196876107
164,2010,35039,Assis,824.2352941176471,0.7430588235294118,1495.5882352941176,0.705058823529412,509.3529411764706,0.699235294117647,1552.3529411764705,0.8331764705882353,-22.644070530230653,-50.554982376993316
165,2010,35040,Ourinhos,1309.2222222222222,0.7218888888888889,1543.5,0.7029999999999998,1163.5555555555557,0.6460000000000001,1779.6666666666667,0.8287222222222224,-23.037260331696643,-49.55024191761814
166,2010,35041,Itapeva,2152.0,0.6891666666666666,2683.25,0.6523333333333335,1543.0,0.6233333333333334,2819.3333333333335,0.8057500000000001,-23.831751029008498,-49.097392793053025
167,2010,35042,Itapetininga,1369.2,0.7196,1703.8,0.6963999999999999,1168.4,0.6456,1763.2,0.8294,-23.5874047519511,-48.14687395611266
168,2010,35043,Tatuí,1130.5555555555557,0.7311111111111112,1098.2222222222222,0.7208888888888889,1281.4444444444443,0.6453333333333334,1213.7777777777778,0.842,-23.20919369113747,-47.93478346124869
169,2010,35044,Capão Bonito,2246.1,0.6851999999999999,3118.7,0.6316999999999999,1396.9,0.6320000000000001,2750.6,0.8065999999999999,-24.436682107357313,-48.82553184406605
170,2010,35045,Piedade,1842.2,0.7014,1978.2,0.6846,1798.2,0.6085999999999999,1716.2,0.829,-23.78340442146321,-47.63994688093342
171,2010,35046,Sorocaba,735.6666666666666,0.7483333333333334,974.8,0.7291333333333334,634.0,0.6889333333333333,1442.3333333333333,0.8353333333333333,-23.419356979584336,-47.38480217731661
172,2010,35047,Jundiaí,224.8,0.7777999999999999,471.0,0.764,229.0,0.7215999999999999,635.6,0.8547999999999998,-23.153892997282497,-46.99957726059963
173,2010,35048,Bragança Paulista,1157.7272727272727,0.7293636363636363,959.7272727272727,0.7317272727272727,1368.5454545454545,0.6353636363636364,1482.4545454545455,0.8353636363636362,-23.07684516092254,-46.65277105554065
174,2010,35049,Campos do Jordão,1294.5,0.72125,1296.75,0.7142499999999999,1272.25,0.63625,1903.25,0.8255000000000001,-22.80351507165815,-45.73581375893063
175,2010,35050,São José dos Campos,382.125,0.7720000000000001,643.75,0.7484999999999999,340.25,0.7205,735.0,0.8540000000000001,-23.12233558238964,-45.771093914839824
176,2010,35051,Guaratinguetá,771.9090909090909,0.747,1536.7272727272727,0.7035454545454546,324.0,0.7106363636363637,1621.909090909091,0.833909090909091,-22.68437861168729,-45.08250528070709
177,2010,35052,Bananal,2037.4,0.6944,2669.6,0.6554,1561.0,0.6224000000000001,2157.4,0.8224,-22.67227610049138,-44.5934760133887
178,2010,35053,Paraibuna/Paraitinga,2025.0,0.6944285714285715,2014.142857142857,0.6831428571428572,2041.857142857143,0.5985714285714285,2199.4285714285716,0.8195714285714286,-23.223683993586942,-45.288820241147974
179,2010,35054,Caraguatatuba,389.75,0.7595,598.5,0.7405,411.5,0.6950000000000001,807.75,0.851,-23.70174000146449,-45.36054853878093
180,2010,35055,Registro,1695.0,0.7061666666666667,2375.6666666666665,0.6680833333333333,1377.6666666666667,0.6336666666666667,1545.0,0.8329166666666666,-24.52553780210545,-47.778939499096275
181,2010,35056,Itanhaém,1241.6,0.7242,1754.6,0.6921999999999999,1012.6,0.6572,1405.2,0.836,-24.2054121867661,-46.93788277175216
182,2010,35057,Osasco,535.5,0.759375,905.75,0.7476250000000001,380.125,0.699125,1286.75,0.8391250000000001,-23.486765724961188,-46.87716568332121
183,2010,35058,Franco da Rocha,749.75,0.7507499999999999,1248.0,0.7170000000000001,560.5,0.6932499999999999,879.25,0.85225,-23.33245117285751,-46.60433294830976
184,2010,35059,Guarulhos,414.3333333333333,0.7616666666666667,783.6666666666666,0.7356666666666666,263.3333333333333,0.7120000000000001,1114.3333333333333,0.8436666666666667,-23.33819233321965,-46.275071624272734
185,2010,35060,Itapecerica da Serra,686.25,0.7477499999999999,1122.375,0.7227499999999999,506.125,0.6873750000000001,1238.375,0.842125,-23.75944456246486,-46.93071466677127
186,2010,35061,São Paulo,178.375,0.792875,584.875,0.778875,76.0,0.751375,726.5,0.85375,-23.796893351190477,-46.65434144727847
187,2010,35062,Mogi das Cruzes,804.0,0.74325,1423.75,0.70775,529.25,0.6942499999999999,1431.125,0.8366250000000001,-23.515251289514335,-46.20498102661074
188,2010,35063,Santos,519.8333333333334,0.7633333333333333,669.6666666666666,0.7525000000000001,463.0,0.7048333333333333,1268.0,0.8391666666666667,-23.905947325,-46.27899966733404
